Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
28.10.2016,"8.151,00","8.151,00","8.151,00","8.151,00","8,67",15,122.265,122.265
27.10.2016,"7.501,00","7.501,00","7.501,00","7.501,00","4,18",22,165.022,165.022
20.10.2016,"7.200,00","7.200,00","7.200,00","7.200,00","2,86",21,151.200,151.200
19.10.2016,"7.000,00","7.000,00","7.000,00","7.000,00","0,00",11,77.000,77.000
17.10.2016,"7.000,00","7.000,00","7.000,00","7.000,00","7,68",4,28.000,28.000
13.10.2016,"6.501,00","6.501,00","6.501,00","6.501,00","8,35",20,130.020,130.020
10.10.2016,"6.000,00","6.000,00","6.000,00","6.000,00","0,00",51,306.000,306.000
07.10.2016,"6.000,00","6.000,00","6.000,00","6.000,00","-0,02",49,294.000,294.000
06.10.2016,"6.001,00","6.001,00","6.001,00","6.001,00","20,00",2,12.002,12.002
30.09.2016,"5.001,00","5.001,00","5.001,00","5.001,00","46,66",1,5.001,5.001
31.05.2016,"3.410,00","3.410,00","3.410,00","3.410,00","36,40",20,68.200,68.200
18.06.2015,"2.500,00","2.500,00","2.500,00","2.500,00","0,00",10,25.000,25.000
13.05.2015,"2.500,00","2.500,00","2.500,00","2.500,00","-5,66",1,2.500,2.500
16.04.2015,"2.650,00","2.650,00","2.650,00","2.650,00","5,96",5,13.250,13.250
12.02.2015,"2.501,00","2.501,00","2.501,00","2.501,00","-0,16",181,452.681,452.681
09.12.2014,"2.505,00","2.505,00","2.505,00","2.505,00","13,76",10,25.050,25.050
