Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
25.05.2016,"133,00","133,00","133,00","133,00","-9,52",300.0,39.900,39.900
10.05.2016,"147,00","147,00","147,00","147,00","-2,65",67.0,9.849,9.849
28.04.2016,"151,00","151,00","151,00","151,00","0,00",370.0,55.870,55.870
26.04.2016,"151,00","151,00","151,00","151,00","-0,66",550.0,83.050,83.050
14.04.2016,"152,00","152,00","152,00","152,00","-10,06",500.0,76.000,76.000
11.04.2016,"169,00","169,00","169,00","169,00","2,42",80.0,13.520,13.520
07.03.2016,"165,00","165,00","165,00","165,00","2,48",80.0,13.200,13.200
01.03.2016,"161,00","161,00","161,00","161,00","-8,00",210.0,33.810,33.810
19.02.2016,"175,00","175,00","175,00","175,00","0,00",850.0,148.750,148.750
18.02.2016,"175,00","175,00","175,00","175,00","2,94",50.0,8.750,8.750
12.02.2016,"170,00","170,00","170,00","170,00","-8,11",1.2,204.000,204.000
10.02.2016,"185,00","185,00","185,00","185,00","6,94",60.0,11.100,11.100
28.01.2016,"173,00","173,00","173,00","173,00","-1,14",20.0,3.460,3.460
21.01.2016,"175,00","175,00","175,00","175,00","2,94",190.0,33.250,33.250
15.01.2016,"170,00","170,00","170,00","170,00","-15,00",16.0,2.720,2.720
04.01.2016,"200,00","200,00","200,00","200,00","11,11",70.0,14.000,14.000
25.12.2015,"180,00","180,00","180,00","180,00","0,00",200.0,36.000,36.000
03.12.2015,"180,00","180,00","180,00","180,00","4,05",300.0,54.000,54.000
26.11.2015,"173,00","173,00","173,00","173,00","1,76",130.0,22.490,1.026.790
23.11.2015,"170,00","170,00","170,00","170,00","3,03",110.0,18.700,18.700
11.11.2015,"165,00","165,00","165,00","165,00","-2,37",300.0,49.500,49.500
07.10.2015,"169,00","169,00","169,00","169,00","0,00",100.0,16.900,16.900
01.10.2015,"169,00","169,00","169,00","169,00","2,42",200.0,33.800,33.800
28.09.2015,"165,00","165,00","165,00","165,00","-2,94",800.0,132.000,132.000
22.09.2015,"170,00","170,00","170,00","170,00","9,68",423.0,71.910,71.910
11.09.2015,"155,00","155,00","155,00","155,00","0,00",260.0,40.300,40.300
10.09.2015,"155,00","155,00","155,00","155,00","0,00",210.0,32.550,32.550
07.09.2015,"155,00","155,00","155,00","155,00","24,00",90.0,13.950,13.950
29.06.2015,"125,00","125,00","125,00","125,00","-58,05",23.0,2.875,2.875
29.04.2015,"298,00","298,00","298,00","298,00","-0,67",70.0,20.860,20.860
16.02.2015,"300,00","300,00","300,00","300,00","0,00",200.0,60.000,60.000
13.02.2015,"300,00","300,00","300,00","300,00","0,00",200.0,60.000,60.000
12.02.2015,"300,00","300,00","300,00","300,00","7,14",1.0,300.000,300.000
10.02.2015,"280,00","280,00","280,00","280,00","0,00",3.727,1.043.560,1.043.560
21.01.2015,"280,00","280,00","280,00","280,00","-0,36",160.0,44.800,44.800
30.12.2014,"281,00","281,00","281,00","281,00","7,25",400.0,112.400,112.400
04.12.2014,"262,00","262,00","262,00","262,00","4,80",475.0,124.450,124.450
