Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
21.02.2017,"1.515,00","1.515,00","1.515,00","1.515,00","2,99",79.0,119.685,119.685
10.02.2017,"1.471,00","1.471,00","1.471,00","1.471,00","0,00",71.0,104.441,104.441
08.02.2017,"1.471,00","1.471,00","1.471,00","1.471,00","-0,07",70.0,102.970,102.970
26.01.2017,"1.472,00","1.472,00","1.472,00","1.472,00","5,14",3.0,4.416,4.416
28.10.2016,"1.400,00","1.400,00","1.400,00","1.400,00","3,70",50.0,70.000,70.000
12.09.2016,"1.350,00","1.350,00","1.350,00","1.350,00","-0,59",66.0,89.100,89.100
09.08.2016,"1.358,00","1.358,00","1.358,00","1.358,00","-3,00",40.0,54.320,54.320
16.06.2016,"1.400,00","1.400,00","1.400,00","1.400,00","-6,60",45.0,63.000,63.000
10.06.2016,"1.499,00","1.499,00","1.499,00","1.499,00","10,95",3.0,4.497,4.497
13.05.2016,"1.351,00","1.351,00","1.351,00","1.351,00","0,07",129.0,174.279,174.279
05.05.2016,"1.350,00","1.350,00","1.350,00","1.350,00","-0,74",31.0,41.850,41.850
25.04.2016,"1.360,00","1.360,00","1.360,00","1.360,00","0,74",20.0,27.200,27.200
18.04.2016,"1.350,00","1.350,00","1.350,00","1.350,00","-0,74",24.0,32.400,32.400
13.04.2016,"1.360,00","1.360,00","1.360,00","1.360,00","0,00",142.0,193.120,193.120
29.03.2016,"1.360,00","1.360,00","1.360,00","1.360,00","0,74",110.0,149.600,149.600
04.03.2016,"1.350,00","1.350,00","1.350,00","1.350,00","0,00",110.0,148.500,148.500
12.02.2016,"1.350,00","1.350,00","1.350,00","1.350,00","0,00",40.0,54.000,54.000
25.12.2015,"1.350,00","1.350,00","1.350,00","1.350,00","-0,74",46.0,62.100,62.100
26.10.2015,"1.360,00","1.360,00","1.360,00","1.360,00","0,74",50.0,68.000,68.000
06.10.2015,"1.350,00","1.350,00","1.350,00","1.350,00","0,00",82.0,110.700,110.700
25.08.2015,"1.350,00","1.350,00","1.350,00","1.350,00","-0,74",50.0,67.500,67.500
04.08.2015,"1.360,00","1.360,00","1.360,00","1.360,00","0,74",50.0,68.000,68.000
09.07.2015,"1.350,00","1.350,00","1.350,00","1.350,00","0,00",41.0,55.350,55.350
03.06.2015,"1.350,00","1.350,00","1.350,00","1.350,00","0,07",600.0,810.000,810.000
01.06.2015,"1.349,00","1.349,00","1.349,00","1.349,00","2,98",200.0,269.800,269.800
15.05.2015,"1.310,00","1.310,00","1.310,00","1.310,00","-2,96",188.0,246.280,246.280
02.04.2015,"1.350,00","1.350,00","1.350,00","1.350,00","3,85",70.0,94.500,94.500
10.03.2015,"1.300,00","1.300,00","1.300,00","1.300,00","0,00",10.0,13.000,13.000
02.03.2015,"1.300,00","1.300,00","1.300,00","1.300,00","-3,70",41.0,53.300,53.300
13.02.2015,"1.350,00","1.350,00","1.350,00","1.350,00","0,00",30.0,40.500,40.500
16.12.2014,"1.350,00","1.350,00","1.350,00","1.350,00","0,00",40.0,54.000,54.000
25.11.2014,"1.350,00","1.350,00","1.350,00","1.350,00","0,00",30.0,40.500,40.500
