Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
07.07.2016,"8.000,00","8.000,00","8.000,00","8.000,00","0,00",9,72.000,72.000
01.07.2016,"8.000,00","8.000,00","8.000,00","8.000,00","0,00",6,48.000,48.000
30.06.2016,"8.000,00","8.000,00","8.000,00","8.000,00","0,00",5,40.000,40.000
28.06.2016,"8.000,00","8.000,00","8.000,00","8.000,00","0,00",10,80.000,80.000
16.06.2016,"8.000,00","8.000,00","7.999,00","7.999,69","0,00",16,127.995,127.995
03.06.2016,"8.000,00","8.000,00","8.000,00","8.000,00","4,58",24,192.000,192.000
01.06.2016,"7.650,00","7.650,00","7.650,00","7.650,00","0,00",3,22.950,22.950
27.05.2016,"7.650,00","7.650,00","7.650,00","7.650,00","-5,54",9,68.850,68.850
05.05.2016,"8.150,00","8.150,00","8.000,00","8.098,87","1,16",23,186.274,186.274
27.04.2016,"8.006,00","8.006,00","8.006,00","8.006,00","-0,33",3,24.018,24.018
25.04.2016,"8.005,00","8.060,00","8.005,00","8.032,50","-0,35",16,128.520,128.520
20.04.2016,"8.061,00","8.061,00","8.061,00","8.061,00","-5,16",4,32.244,32.244
05.04.2016,"8.500,00","8.500,00","8.500,00","8.500,00","-0,96",4,34.000,34.000
01.04.2016,"8.600,00","8.600,00","8.500,00","8.582,21","-0,78",63,540.679,540.679
28.03.2016,"8.650,00","8.650,00","8.650,00","8.650,00","2,49",10,86.500,86.500
25.03.2016,"8.440,00","8.440,00","8.440,00","8.440,00","0,00",5,42.200,42.200
22.03.2016,"8.440,00","8.440,00","8.440,00","8.440,00","-1,93",5,42.200,42.200
17.03.2016,"8.650,00","8.650,00","8.440,00","8.605,79","1,96",19,163.510,163.510
16.03.2016,"8.440,00","8.440,00","8.440,00","8.440,00","-2,99",3,25.320,25.320
09.03.2016,"8.700,00","8.700,00","8.700,00","8.700,00","-0,57",4,34.800,34.800
08.03.2016,"8.750,00","8.750,00","8.750,00","8.750,00","0,00",3,26.250,26.250
07.03.2016,"8.750,00","8.750,00","8.750,00","8.750,00","2,94",3,26.250,26.250
04.03.2016,"8.500,00","8.500,00","8.500,00","8.500,00","0,12",19,161.500,161.500
02.03.2016,"8.490,00","8.490,00","8.490,00","8.490,00","2,91",6,50.940,50.940
01.03.2016,"8.250,00","8.250,00","8.250,00","8.250,00","0,00",10,82.500,82.500
29.02.2016,"8.250,00","8.250,00","8.250,00","8.250,00","0,00",9,74.250,74.250
26.02.2016,"8.250,00","8.250,00","8.250,00","8.250,00","-3,51",6,49.500,49.500
23.02.2016,"8.550,00","8.550,00","8.550,00","8.550,00","-4,99",10,85.500,85.500
11.02.2016,"8.999,00","8.999,00","8.999,00","8.999,00","2,26",14,125.986,125.986
29.01.2016,"8.800,00","8.800,00","8.800,00","8.800,00","0,00",10,88.000,88.000
28.01.2016,"8.800,00","8.800,00","8.800,00","8.800,00","-2,22",4,35.200,35.200
21.01.2016,"9.000,00","9.000,00","9.000,00","9.000,00","0,01",11,99.000,99.000
20.01.2016,"9.000,00","9.000,00","8.999,00","8.999,11","2,26",35,314.969,314.969
11.01.2016,"8.800,00","8.800,00","8.800,00","8.800,00","0,00",20,176.000,176.000
08.01.2016,"8.800,00","8.800,00","8.800,00","8.800,00","-2,11",4,35.200,35.200
30.12.2015,"9.000,00","9.000,00","8.750,00","8.989,26","2,73",125,1.123.658,1.123.658
29.12.2015,"8.750,00","8.750,00","8.750,00","8.750,00","0,00",3,26.250,26.250
28.12.2015,"8.750,00","8.750,00","8.750,00","8.750,00","1,74",41,358.750,358.750
25.12.2015,"8.600,00","8.600,00","8.600,00","8.600,00","1,16",3,25.800,25.800
23.12.2015,"8.501,00","8.501,00","8.501,00","8.501,00","0,01",10,85.010,85.010
22.12.2015,"8.500,00","8.500,00","8.500,00","8.500,00","0,00",12,102.000,102.000
21.12.2015,"8.500,00","8.500,00","8.500,00","8.500,00","0,00",13,110.500,110.500
18.12.2015,"8.500,00","8.500,00","8.500,00","8.500,00","0,01",10,85.000,85.000
16.12.2015,"8.499,00","8.500,00","8.499,00","8.499,53","-0,01",19,161.491,161.491
15.12.2015,"8.500,00","8.500,00","8.500,00","8.500,00","0,00",10,85.000,85.000
14.12.2015,"8.500,00","8.500,00","8.500,00","8.500,00","0,00",5,42.500,42.500
11.12.2015,"8.500,00","8.500,00","8.499,00","8.499,89","0,00",28,237.997,237.997
10.12.2015,"8.500,00","8.500,00","8.500,00","8.500,00","0,00",30,255.000,255.000
27.11.2015,"8.500,00","8.500,00","8.500,00","8.500,00","1,14",10,85.000,85.000
24.11.2015,"8.420,00","8.420,00","8.350,00","8.404,09","-1,13",44,369.780,369.780
10.11.2015,"8.500,00","8.500,00","8.500,00","8.500,00","0,00",13,110.500,110.500
06.11.2015,"8.500,00","8.500,00","8.500,00","8.500,00","0,00",12,102.000,102.000
03.11.2015,"8.500,00","8.500,00","8.500,00","8.500,00","0,00",6,51.000,51.000
29.10.2015,"8.500,00","8.500,00","8.500,00","8.500,00","0,00",20,170.000,170.000
26.10.2015,"8.500,00","8.500,00","8.500,00","8.500,00","0,00",10,85.000,85.000
19.10.2015,"8.500,00","8.500,00","8.500,00","8.500,00","-1,16",10,85.000,85.000
16.10.2015,"8.600,00","8.600,00","8.600,00","8.600,00","-1,69",4,34.400,34.400
01.10.2015,"8.750,00","8.750,00","8.740,00","8.747,46","1,71",52,454.868,454.868
29.09.2015,"8.600,00","8.601,00","8.600,00","8.600,75","0,01",20,172.015,172.015
28.09.2015,"8.600,00","8.600,00","8.600,00","8.600,00","0,00",12,103.200,103.200
23.09.2015,"8.600,00","8.600,00","8.600,00","8.600,00","-0,01",22,189.200,189.200
22.09.2015,"8.601,00","8.601,00","8.601,00","8.601,00","0,01",10,86.010,86.010
21.09.2015,"8.600,00","8.600,00","8.600,00","8.600,00","0,00",13,111.800,111.800
18.09.2015,"8.600,00","8.600,00","8.600,00","8.600,00","0,00",47,404.200,404.200
17.09.2015,"8.600,00","8.600,00","8.600,00","8.600,00","0,00",5,43.000,43.000
14.09.2015,"8.600,00","8.600,00","8.600,00","8.600,00","0,00",20,172.000,172.000
11.09.2015,"8.600,00","8.600,00","8.600,00","8.600,00","0,00",15,129.000,129.000
10.09.2015,"8.600,00","8.600,00","8.600,00","8.600,00","0,00",15,129.000,129.000
03.09.2015,"8.600,00","8.600,00","8.600,00","8.600,00","0,00",15,129.000,129.000
01.09.2015,"8.600,00","8.600,00","8.600,00","8.600,00","0,00",25,215.000,215.000
31.08.2015,"8.600,00","8.600,00","8.600,00","8.600,00","0,00",40,344.000,344.000
25.08.2015,"8.600,00","8.600,00","8.600,00","8.600,00","2,38",8,68.800,68.800
18.08.2015,"8.400,00","8.400,00","8.400,00","8.400,00","2,44",6,50.400,50.400
11.08.2015,"8.200,00","8.200,00","8.200,00","8.200,00","-4,65",6,49.200,49.200
28.07.2015,"8.600,00","8.600,00","8.600,00","8.600,00","2,98",13,111.800,111.800
20.07.2015,"8.351,00","8.351,00","8.351,00","8.351,00","-0,34",6,50.106,50.106
